rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
185,"spotify:track:11fJouJwR4m6A48CC40qHi","Los Hermanos Campos","Te Miro la Cara y Me Da Sed","Master Media Music Ltda.",185,-1,1,"243484"
186,"spotify:track:3h3TkFcJCcrZOmhu82KsUW","Noche de Brujas","Óyeme","NDB Music",103,-1,6,"242125"
187,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",9,148,73,"241108"
188,"spotify:track:35ywixbXivTHRfXKD2Q59K","Grupo Zúmbale Primo","Cinco Días","MOJO",188,-1,1,"240420"
189,"spotify:track:0wihfILRNOwE2156Shezc8","Bad Bunny","Agosto","Rimas Entertainment LLC",29,128,20,"240411"
190,"spotify:track:3M23T72K5eqHI2GzdFMMHE","Anuel AA","Brother","Real Hasta La Muerte, LLC",190,-1,1,"239709"
191,"spotify:track:53u3hNXGUNCYLjKnnC3Sji","Los Charros De Lumaco","Cómo Dejar de Amarte y Otros","Master Media Music Ltda.",148,-1,3,"238535"
192,"spotify:track:4R8BJggjosTswLxtkw8V7P","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",2,149,173,"235246"
193,"spotify:track:65OR4ywy8Cgs3FDHK82Idl","Coldplay","Higher Power","Parlophone UK",193,-1,1,"234458"
194,"spotify:track:6y8z28epOv5FlaxDv1Lo5B","Ryan Castro","Jordan","King Records",33,141,31,"233742"
195,"spotify:track:6bjyyFavXjYidNIjPu1Fl3","Maihuen de los Angeles","Mándame Quitar la Vida","Master Media Music Ltda.",124,-1,3,"233198"
196,"spotify:track:1m7CrLaLdBBVIHIdCOwzYT","La Combo Tortuga","Soy Feo Pero Rico","La Combo Tortuga",151,-1,6,"233142"
197,"spotify:track:2aDB5U55MMlzT4QMM8WthK","Amar Azul","Yo Me Enamoré","Leader Music",161,-1,5,"232986"
198,"spotify:track:6JUMswocQ7Hp46kj9kyljT","Feid, Yandel","XQ Te Pones Así","UMLE - Latino",198,-1,1,"232303"
199,"spotify:track:0BCPKOYdS2jbQ8iyB56Zns","Coldplay","Clocks","Parlophone Records Limited",199,-1,1,"232301"
200,"spotify:track:3AmapHSIVmvhxdOsp9IjMs","Tunechikidd, Pailita, Marcianeke, Nickoog Clk, Criss J.","Sin Miedo","Multiverso Music",37,144,13,"229310"
