rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
180,"spotify:track:1uK5rDY3BnikyG0sl3tPpc","Sofía Reyes, Maria Becerra","Marte","WEA Latina",180,-1,1,"209104"
181,"spotify:track:2SEYkDv8jqEVMpppKoG3mY","Noche de Brujas","Me Gusta Todo De Ti","NDB Music",84,177,18,"209093"
182,"spotify:track:7kjEqI6eZ7YlFrGhxixnlN","Bad Bunny","ANTES QUE SE ACABE","Rimas Entertainment LLC",25,150,24,"208704"
183,"spotify:track:63XiGZGxNIWXA5CDz1dZ2l","Gigolo Y La Exce, Jay Wheeler","Chantaje","Rimas Entertainment LLC",127,170,10,"208108"
184,"spotify:track:56ioLF23RUUyQEMbn8wCY7","El Jordan 23","Bandolero","Los Patos Feos Inc.",174,181,3,"206853"
185,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",185,-1,1,"204575"
186,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,183,116,"204318"
187,"spotify:track:2gEhAH0eZwl3b8si4l3tZ1","Villa Cariño","Serenata cruel","Clandestino Records",73,184,177,"204075"
188,"spotify:track:3NJRgHeqBfHW8EI7ZYpg0z","Los Prisioneros","Estrechez De Corazón","EMI CHILE",145,-1,6,"203766"
189,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",52,174,45,"203039"
190,"spotify:track:4YQieyZIxrHaDiAPQosmoP","Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver (feat. Polimá Westcoast y Young Cister)","WM Chile",33,176,105,"202701"
191,"spotify:track:6G4U9avyBNEfP0fAIduev3","Aventura, Don Omar","Ella Y Yo - Featuring Don Omar","Premium Latin Music",138,165,128,"202365"
192,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,186,253,"202165"
193,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",120,172,13,"201443"
194,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",175,180,3,"201029"
195,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",160,191,28,"200859"
196,"spotify:track:4rPkN1FMzQyFNP9cLUGIIB","Dua Lipa","Love Again","Warner Records",99,188,12,"200613"
197,"spotify:track:2mL37yB3f3Lfy4iiXV02Qf","Farruko, Victor Cardenas, Dj Adoni","El Incomprendido","Sony Music Latin",33,169,20,"200283"
198,"spotify:track:6c32C8T3KlXrbvWSoD5aON","Myke Towers","EXPERIMENTO","WEA Latina",88,185,21,"199236"
199,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",12,171,35,"199061"
200,"spotify:track:4SqWKzw0CbA05TGszDgMlc","The Walters","I Love You So","Warner Records",187,187,2,"196766"
