rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
163,"spotify:track:4KnLltd5UNz4c085UAr5dR","Luis Fonsi, Rauw Alejandro","Vacío","UMLE - Latino",89,132,5,"180496"
164,"spotify:track:6G4U9avyBNEfP0fAIduev3","Aventura, Don Omar","Ella Y Yo - Featuring Don Omar","Premium Latin Music",138,151,87,"179833"
165,"spotify:track:2fwycfb0beKkeRQ9JH8dmU","Kiddtetoon, Polimá Westcoast, Julianno Sosa","Phantom","Deep Music",130,157,6,"179231"
166,"spotify:track:3cUE3p7E39CzGjQoEsg7sM","Santaferia","EL Gil De Tu Ex","Huracán Producciones",28,146,190,"178725"
167,"spotify:track:19OXtYzrJyCrQvTbfukt4H","Maluma, Myke Towers","Madrid (feat. Myke Towers)","Sony Music Latin",17,143,31,"173698"
168,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",162,166,5,"173625"
169,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",169,-1,1,"173267"
170,"spotify:track:7AUhck1sPy11OExQmDDx4P","Daddy Yankee, Marc Anthony","De Vuelta Pa' La Vuelta","El Cartel Records",123,148,15,"172554"
171,"spotify:track:3pnpENd2PXAKuetjLIylEr","Arcángel, Justin Quiles, Eladio Carrion, De La Ghetto","Tussi","Rimas Entertainment LLC.",23,140,27,"171890"
172,"spotify:track:36CiGk9oRdwTnBDMgKEfjl","Selena Gomez, Myke Towers","Dámelo To’ (feat. Myke Towers)","Selena Gomez Latin Project",63,63,2,"171256"
173,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",160,160,10,"171123"
174,"spotify:track:7BEPdOI0neT6p7PnLViqmH","Morat, Sebastian Yatra","Bajo La Mesa","Universal Music Spain S.L.",67,181,17,"170330"
175,"spotify:track:3jbT1Y5MoPwEIpZndDDwVq","Tainy, Anuel AA, Ozuna","Adicto (with Anuel AA & Ozuna)","NEON16/Interscope Records",1,158,83,"170314"
176,"spotify:track:7xX3wvvcZvxGCa06KlgTCp","Myke Towers","Tú","2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",96,152,17,"169443"
177,"spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp","Giveon","Heartbreak Anniversary","Epic/Not So Fast",177,-1,1,"168839"
178,"spotify:track:1bRpSCFv6P2OUhciByeRYR","Alex Rose, Rafa Pabön","Jangueo","Los Oidos Fresh/ Los Proximos",16,156,70,"168464"
179,"spotify:track:3pm4XtcsRIFFtH2UErk62R","Yandel, Bad Bunny","CANCIÓN CON YANDEL","Rimas Entertainment LLC",6,173,46,"164578"
180,"spotify:track:3kml9ZdpT7UYk1ugkjqOzt","Daddy Yankee, Anuel AA, Kendo Kaponi","Don Don","El Cartel Records",14,154,28,"164391"
181,"spotify:track:4u7EnebtmKWzUH433cf5Qv","Queen","Bohemian Rhapsody - Remastered 2011","EMI",28,170,130,"163739"
182,"spotify:track:6K5BsR04ijf3FHNzjbaagD","Myke Towers, Farruko, Arcángel, Sech, Zion","Si Se Da - Remix","2019 Casablanca Records & One World Music | Distributed by GLAD Empire",5,165,86,"163597"
183,"spotify:track:0G0R3pEyrm1RbYJ7fhTX0X","Ak4:20, Pandilla Records","Top Quality","Pandilla Records",165,-1,4,"163414"
