rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
188,"spotify:track:2KxfFzjyd5mpJu66s66w2S","Standly","Baila para Mi","Standly",36,182,30,"266317"
189,"spotify:track:6hBfF54vgIAdtb5kbbvt75","Los Bunkers","Nada Nuevo Bajo El Sol","Universal Music Mexico",180,-1,2,"265232"
190,"spotify:track:5Py45FF8phNy49BaehU3PC","Santaferia","Algún Día Volverás","Santaferia",39,173,235,"264743"
191,"spotify:track:3MioiUQSZ9rUWHhIxypQQH","Gino Mella, Ak4:20, Best","REÑACA","WM Chile",88,134,5,"263238"
192,"spotify:track:1WvrDdouh6C51In1SdATbq","KAROL G","BICHOTA","UMLE - Latino",2,167,94,"262108"
193,"spotify:track:2B9tPbnFANp0TTyX1C8tgz","Ak4:20","SE ENDIABLA","Ak4:20",13,177,25,"259548"
194,"spotify:track:4YQieyZIxrHaDiAPQosmoP","Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver (feat. Polimá Westcoast y Young Cister)","WM Chile",33,-1,141,"258997"
195,"spotify:track:3HSVuIkPGY4rdtifvEU3xz","Young Cister","Casi Amor De Verano","Sony Music Entertainment Chile S.A",5,-1,57,"258789"
196,"spotify:track:2FNqnsX74ZlwduUAcnmzee","Daddy Yankee, Zion & Lennox","Tu Príncipe","Gasolina Recording Co.",108,192,33,"258257"
197,"spotify:track:6ftHPJyEHGqMaml3ZEwPm1","Los Bunkers","Llueve Sobre La Ciudad","Musica y Entretenimiento",146,-1,15,"257123"
198,"spotify:track:5yocaqYG38qpSSxV1t0o3D","Quevedo, Omar Montes","DAME","Quevedo",91,190,8,"256346"
199,"spotify:track:2xHt5akicWyD4FCPv3ExVP","JC Reyes, Pablo Chill-E, ECKO","34 Amor y Mafia REMIX","JC Reyes",28,189,23,"255099"
200,"spotify:track:0IKeDy5bT9G0bA7ZixRT4A","Fuerza Regida, Grupo Frontera","Bebe Dame","Rancho Humilde/Street Mob Records",149,185,5,"254971"
