rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
185,"spotify:track:4jn3R3KF5hx2fCiXlj89yE","YSY A, Bhavi, Milo j","FLECHAZO EN EL CENTRO","Ysy A",185,-1,1,"262698"
186,"spotify:track:4khWEpnaijN0G1x019Uzdr","Morat","No Se Va","Universal Music Spain S.L.",72,-1,77,"262350"
187,"spotify:track:7bPp2NmpmyhLJ7zWazAXMu","Peso Pluma, Grupo Frontera","TULUM","Double P Records",50,188,29,"262140"
188,"spotify:track:39L3LdlHS3gqB62HPWaJRg","Bad Bunny","NO ME QUIERO CASAR","Rimas Entertainment LLC",31,179,6,"260356"
189,"spotify:track:1xxtsuafCIJm7WPQ1tdDDi","Marama, MYA, Robleis","Bronceado - Remix","Montevideo Music Group",189,200,2,"260317"
190,"spotify:track:4YQieyZIxrHaDiAPQosmoP","Ceaese, Utopiko, Polimá Westcoast, Young Cister","Te Quiero Ver (feat. Polimá Westcoast y Young Cister)","WM Chile",33,181,145,"260118"
191,"spotify:track:5Py45FF8phNy49BaehU3PC","Santaferia","Algún Día Volverás","Santaferia",39,184,257,"259903"
192,"spotify:track:2WD9ggmpZE7Wodh3qVVCgg","Soda Stereo","De Música Ligera - Remasterizado 2007","Columbia",174,186,18,"259624"
193,"spotify:track:1pLCpA1RN8avJxSD3ZCwhj","Arcángel","Pa' Que La Pases Bien","Cinq Recordings",165,198,10,"256495"
194,"spotify:track:5clFSlfkCRlhnH1cAQjSBi","De La Ghetto, Randy","Sensacion Del Bloque","Capitol Latin",137,-1,73,"256286"
195,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",195,-1,1,"254381"
196,"spotify:track:5hMadRUTp4S3ewaJIaI7Qo","Santaferia","EL Gil De Tu Ex","Huracán Producciones",28,-1,276,"253839"
197,"spotify:track:6NdKkfo7o6IH1Op0jsBDjN","Plan B","Si No Le Contesto","Pina Records",167,-1,13,"253785"
198,"spotify:track:0hKXlakDWwbKS43VuHDV5d","Cris Mj","Maullame","Sonar LLC.",60,-1,10,"253677"
199,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,162,318,"252565"
200,"spotify:track:7vuo2dgIMzZWejlFk9avrl","Balbi El Chamako, El Jordan 23, Standly, Julianno Sosa, Ak4:20, Pablo Chill-E, Alexio","Ese Corte - Remix","Balbi El Chamako",47,177,23,"252470"
